date,fs,wd,md,fh
2016/7/6 11:30,0.72,28.5,1.1,0
2016/7/6 11:45,0.8,29.1631,1.1,0
2016/7/6 12:00,2.4,29.813,1.1,0
2016/7/6 12:15,3.25,30.4072,1.1,0
2016/7/6 12:30,3.4,30.6,1.1,0
2016/7/6 12:45,0.9857,30.6303,1.1,0
2016/7/6 13:00,1.98,31.2852,1.1,0
2016/7/6 13:15,2.7,31.1039,1.1,0
2016/7/6 13:30,3.7,31.1,1.1,0
2016/7/6 13:45,2.0333,31.2868,1.1,0
2016/7/6 14:00,0.9667,32.4952,1.1,0
2016/7/6 14:15,2.55,32.2351,1.1,0
2016/7/6 14:30,5.95,30.9015,1.1,218
2016/7/6 14:45,3.85,30.8088,1.1,0
2016/7/6 15:00,6.3,29.8,1.1,224
2016/7/6 15:15,6.3,29.2961,1.1,558.3333
2016/7/6 15:30,5.65,28.6594,1.1,306
2016/7/6 15:45,5.2,28.3397,1.1,246
2016/7/6 16:00,5.1,28.5,1.1,186
2016/7/6 16:15,5.85,28.3073,1.1,230.7143
2016/7/6 16:30,5.5,28.1931,1.1,206
2016/7/6 16:45,4.4,27.9828,1.1,101
2016/7/6 17:00,5.9333,26.9006,1.1,254
2016/7/6 17:15,5.8,26.7105,1.1,261
2016/7/6 17:30,5.1,26.8,1.1,166
2016/7/6 17:45,4.1,26.8773,1.1,75
2016/7/6 18:00,4.9667,26.4,1.1,133.6667
2016/7/6 18:15,4.6,26.1,1.1,76
2016/7/6 18:30,4.1,25.8172,1.1,72
2016/7/6 18:45,3.9,25.6312,1.1,39
2016/7/6 19:00,4.4,25.6,1.1,51
2016/7/6 19:15,3.8,25.3092,1.1,60
2016/7/6 19:30,4.6,25.0851,1.1,133
2016/7/6 19:45,3.9667,24.7682,1.1,72.3333
2016/7/6 20:00,4.2,24.6,1.1,83
2016/7/6 20:15,4.4,24.5,1.1,109
2016/7/6 20:30,3.85,24.6218,1.1,74
2016/7/6 20:45,4.4,24.7788,1.1,83
2016/7/6 21:00,4.75,25,1.1,112.5
2016/7/6 21:15,4.22,25.06,1.1,74.8
2016/7/6 21:30,5.1333,25.1,1.1,143
2016/7/6 21:45,4.1,25.1,1.1,69
2016/7/6 22:00,3.6,25.1,1.1,37.6667
2016/7/6 22:15,3.7667,25.3,1.1,25.6667
2016/7/6 22:30,3.7,25.0832,1.1,30
2016/7/6 22:45,3.3,25.121,1.1,10
2016/7/6 23:00,4.3,24.7,1.1,23
2016/7/6 23:15,2.2,25.0552,1.1,0
2016/7/6 23:30,2.04,25.2,1.1,0
2016/7/6 23:45,2.9,25.098,1.1,0
2016/7/7 0:00,2.3,25.2,1.1,0
2016/7/7 0:15,2.6333,25.1248,1.1,0
2016/7/7 0:30,1.8857,25.2,1.1,0
2016/7/7 0:45,3,25.1,1.1,0
2016/7/7 1:00,3.5143,25.2828,1.1,0
2016/7/7 1:15,3.45,25.0299,1.1,32
2016/7/7 1:30,4.4,24.3,1.1,48
2016/7/7 1:45,4.9,23.789,1.1,130
2016/7/7 2:00,4.7,23.2,1.1,178
2016/7/7 2:15,6.4,21.5193,1.1,463.5
2016/7/7 2:30,6.48,21.6,1.1,604.6667
2016/7/7 2:45,7.1,21.5364,1.1,411
2016/7/7 3:00,8,21.5,1.1,735
2016/7/7 3:15,6.3,21.3677,1.1,665
2016/7/7 3:30,8.25,21.3,1.1,812
2016/7/7 3:45,7.275,21.3,1.1,807.5
2016/7/7 4:00,6.75,21.3,1.1,777.5
2016/7/7 4:15,7.24,21.3462,1.1,910.5
2016/7/7 4:30,7.7,21.3696,1.1,686
2016/7/7 4:45,6.1,21.4872,1.1,424
2016/7/7 5:00,5.1,21.5,1.1,201
2016/7/7 5:15,5.3143,21.5348,1.1,174
2016/7/7 5:30,4.7,21.5,1.1,103
2016/7/7 5:45,4.3333,21.5,1.1,111.2
2016/7/7 6:00,5,21.5,1.1,153
2016/7/7 6:15,5.35,21.6779,1.1,222.5
2016/7/7 6:30,6.1429,21.7,1.1,418
2016/7/7 6:45,5.7,21.8,1.1,581
2016/7/7 7:00,5.6,21.8,1.1,403
2016/7/7 7:15,5.25,21.8,1.1,213
2016/7/7 7:30,6.7,21.8,1.1,385
2016/7/7 7:45,5.9,21.8387,1.1,344
2016/7/7 8:00,6.35,21.9,1.1,438.5
2016/7/7 8:15,6.9333,21.9075,1.1,693
2016/7/7 8:30,7.3,21.9,1.1,643
2016/7/7 8:45,8.4,21.3,1.1,810
2016/7/7 9:00,10.5,21.001,1.1,1499.5
2016/7/7 9:15,8.1,20.836,1.1,1180.5
2016/7/7 9:30,9.4667,20.5008,1.1,1518
2016/7/7 9:45,8.1,20.569,1.1,1262
2016/7/7 10:00,13.55,20.7,1.1,1803.5
2016/7/7 10:15,8,21.0894,1.1,1002
2016/7/7 10:30,8,21.4388,1.1,1354
2016/7/7 10:45,8.6,21.5216,1.1,969
2016/7/7 11:00,9.64,21.9,1.1,1795.6667
2016/7/7 11:15,11.3571,21.4406,1.1,1797.8
2016/7/7 11:30,9.1,21.7,1.1,1755
2016/7/7 11:45,8.5,21.5994,1.1,1582.5
2016/7/7 12:00,9.5333,21.4,1.1,1795.3333
2016/7/7 12:15,6.85,21.314,1.1,912
2016/7/7 12:30,7.9333,21.3,1.1,957.3333
2016/7/7 12:45,6.3,21.2214,1.1,808
2016/7/7 13:00,7.6667,21,1.1,1136.6667
2016/7/7 13:15,7.8667,20.9443,1.1,1333.3333
2016/7/7 13:30,6.8,21.2,1.1,668
2016/7/7 13:45,8.9,21.0238,1.1,1488
2016/7/7 14:00,7.8333,20.8685,1.1,942.6667
2016/7/7 14:15,6.1,20.8626,1.1,532
2016/7/7 14:30,8.5,20.8,1.1,985.6667
2016/7/7 14:45,8.1667,20.7636,1.1,941.6667
2016/7/7 15:00,7.5,20.6313,1.1,901
2016/7/7 15:15,7.375,20.5792,1.1,947.5
2016/7/7 15:30,7.0714,20.499,1.1,840
2016/7/7 15:45,11.06,20.4598,1.1,1797
2016/7/7 16:00,9.3,20.3617,1.1,1371
2016/7/7 16:15,9.8,20.3458,1.1,1735
2016/7/7 16:30,6.3,20.3,1.1,680
2016/7/7 16:45,10.1,19.9,1.1,1804
2016/7/7 17:00,10.45,19.9,1.1,1585.5
2016/7/7 17:15,9.65,19.6463,1.2,1557
2016/7/7 17:30,8.4,19.6,1.2,1176
2016/7/7 17:45,10.8,19.5502,1.2,1799
2016/7/7 18:00,7.1,19.6,1.2,591
2016/7/7 18:15,7.6,19.4703,1.2,1293.5
2016/7/7 18:30,7.6,19.6108,1.2,1393
2016/7/7 18:45,10.08,19.7,1.2,1626
2016/7/7 19:00,10.2,19.7,1.2,1201
2016/7/7 19:15,8.15,19.7,1.2,1528.5
2016/7/7 19:30,9.3333,19.7097,1.2,1780
2016/7/7 19:45,9.5,19.7024,1.2,1796
2016/7/7 20:00,9.65,19.8,1.1002,1676.5
2016/7/7 20:15,8.54,19.9461,1.1,1210
2016/7/7 20:30,8.2333,19.9999,1.1,1314.3333
2016/7/7 20:45,10.6,20,1.1,1802.5
2016/7/7 21:00,8.6,20,1.1,1004
2016/7/7 21:15,9.8,20,1.1,1732
2016/7/7 21:30,9.7,20,1.1,1801
2016/7/7 21:45,7.9,19.9,1.1,1364
2016/7/7 22:00,10.2,19.9,1.1,1281
2016/7/7 22:15,8.36,19.8455,1.1,1062
2016/7/7 22:30,7.15,19.85,1.1,988.5
2016/7/7 22:45,8.8667,19.8,1.1,1669.3333
2016/7/7 23:00,8.9,19.9,1.1,1634
2016/7/7 23:15,7.4333,19.975,1.1,1213
2016/7/7 23:30,7.86,20,1.1,984
2016/7/7 23:45,8,20,1.1,991
2016/7/8 0:00,7.2,20.1,1.1,692
2016/7/8 0:15,7.7,20.1375,1.1,721
2016/7/8 0:30,11.1,20.2,1.1,1472
2016/7/8 0:45,6.4,20.252,1.1,737
2016/7/8 1:00,9.7,20.3,1.1,992
2016/7/8 1:15,4.5,20.2939,1.1,686
2016/7/8 1:30,8.6,20.2,1.1,1205
2016/7/8 1:45,7.1,20.2714,1.1,771
2016/7/8 2:00,5.4,20.3,1.1,392.5
2016/7/8 2:15,7.2,20.2443,1.1,810
2016/7/8 2:30,7.3,20.2,1.1,1107
2016/7/8 2:45,8.6,20.3,1.1,1270
2016/7/8 3:00,7.5,20.3,1.1,733
2016/7/8 3:15,7.8,20.3,1.1,619
2016/7/8 3:30,6.55,20.3,1.1,440
2016/7/8 3:45,6.575,20.245,1.1,759.5
2016/7/8 4:00,8.45,20.1565,1.1,1176
2016/7/8 4:15,6.8333,20.1,1.1,687.6667
2016/7/8 4:30,7.5,20.1,1.1,734
2016/7/8 4:45,7.6,20.1,1.1,1181
2016/7/8 5:00,7.35,20.1,1.1,630.5
2016/7/8 5:15,8.7,20.1,1.1,971
2016/7/8 5:30,7.3,20.2,1.1,970
2016/7/8 5:45,6.7,20.1442,1.1,785
2016/7/8 6:00,6.5,20.2,1.1,783
2016/7/8 6:15,5.7,20.2,1.1,332
2016/7/8 6:30,11.1,20.3,1.1,1638
2016/7/8 6:45,10.5,20.3919,1.1,1803
2016/7/8 7:00,8.24,20.3342,1.1,1543.6667
2016/7/8 7:15,9.1,20.4,1.1,1336.5
2016/7/8 7:30,8.18,20.5,1.1,1003
2016/7/8 7:45,8.2,20.5,1.1,1143.5
2016/7/8 8:00,9.3,20.5,1.1,1747
2016/7/8 8:15,9.6,20.4,1.1,1706
2016/7/8 8:30,8.85,20.5,1.1,1063
2016/7/8 8:45,9.5,20.5,1.1,1384
2016/7/8 9:00,9.3,20.6,1.1,1546
2016/7/8 9:15,8.48,20.7751,1.1,1800
2016/7/8 9:30,8.3,21.0469,1.1,1524
2016/7/8 9:45,8.9,21.2646,1.1,1517
2016/7/8 10:00,10.08,21.5029,1.1,1678
2016/7/8 10:15,7.6,21.7498,1.1,1035.5
2016/7/8 10:30,7.9333,21.8066,1.1,1468.6667
2016/7/8 10:45,8.9,21.8584,1.1,1554
2016/7/8 11:00,9.95,22.2,1.1,1801.5
2016/7/8 11:15,11,21.9333,1.1,1795.3333
2016/7/8 11:30,9,21.8636,1.1,1797
2016/7/8 11:45,6.9,21.7503,1.1,1057
2016/7/8 12:00,9.05,21.5443,1.1,1642.5
2016/7/8 12:15,9.3,21.8096,1.1,1494
2016/7/8 12:30,10.3,21.9,1.1,1782
2016/7/8 12:45,8.2,21.9886,1.1,1518
2016/7/8 13:00,8.74,22.2479,1.1,835
2016/7/8 13:15,9.6333,22.0511,1.1,1237.4286
2016/7/8 13:30,9.9,21.8008,1.1,1758.5
2016/7/8 13:45,7.45,21.7643,1.1,892.5
2016/7/8 14:00,6.6,22.0087,1.1,639
2016/7/8 14:15,10.3,22.0188,1.1,1710.5
2016/7/8 14:30,6.8,22.0993,1.1,775.5
2016/7/8 14:45,8.5667,21.9679,1.1,1296.3333
2016/7/8 15:00,9.9,22.1291,1.1,1406
2016/7/8 15:15,7.1,22.0657,1.1,1310
2016/7/8 15:30,8.4,22,1.1,854
2016/7/8 15:45,7.6,21.9613,1.1,797
2016/7/8 16:00,7.5,22.0341,1.1,755
2016/7/8 16:15,7.65,22.0391,1.1,1174
2016/7/8 16:30,6.7,22.0904,1.1,793.5
2016/7/8 16:45,8.15,21.8,1.1,1230
2016/7/8 17:00,9.2,21.8,1.1,1499
2016/7/8 17:15,9,21.7225,1.1,1089
2016/7/8 17:30,9.5,21.6217,1.1,1268.5
2016/7/8 17:45,9.8,21.5118,1.1,1690
2016/7/8 18:00,9.6,21.5216,1.1,1391.3333
2016/7/8 18:15,8.5,21.5,1.1,1474.5
2016/7/8 18:30,9.9,21.5,1.1,1807.5
2016/7/8 18:45,7.9667,21.4,1.1,1323.3333
2016/7/8 19:00,7.8,21.5,1.1,872
2016/7/8 19:15,8.68,21.4,1.1,1438
2016/7/8 19:30,6.5333,21.3,1.1,860.6667
2016/7/8 19:45,6.72,21.3,1.1,856
2016/7/8 20:00,8.3,21.3,1.1,1163
2016/7/8 20:15,8.96,21.3,1.1,977
2016/7/8 20:30,7.8,21.3,1.1,1274
2016/7/8 20:45,8,21.287,1.1,633
2016/7/8 21:00,8.4,21.2368,1.1,1126
2016/7/8 21:15,7.65,21.283,1.1,1024
2016/7/8 21:30,8.1,21.2,1.1,993
2016/7/8 21:45,8.28,21.3,1.1,1190
2016/7/8 22:00,7.3,21.3,1.1,749
2016/7/8 22:15,7.1,21.2,1.1,679
2016/7/8 22:30,7.2,21.2,1.1,943
2016/7/8 22:45,7.74,21.2,1.1,1184.5
2016/7/8 23:00,9.1,21.1222,1.1,1354
2016/7/8 23:15,6.24,21.2,1.1,370.6667
2016/7/8 23:30,6,21.1,1.1,239
2016/7/8 23:45,6.6,21.0327,1.1,716
2016/7/9 0:00,8.2333,20.9674,1.1,1162.3333
2016/7/9 0:15,8.1667,20.9,1.1,969
2016/7/9 0:30,7.45,20.8,1.1,720.5
2016/7/9 0:45,6.88,20.738,1.1,514
2016/7/9 1:00,7,20.8,1.1,676
2016/7/9 1:15,6.06,20.7,1.1,542.3333
2016/7/9 1:30,7,20.7,1.1,828
2016/7/9 1:45,6.6,20.7,1.1,732.5
2016/7/9 2:00,5.35,20.7,1.1,567
2016/7/9 2:15,7.45,20.7,1.1,608
2016/7/9 2:30,7.4,20.7,1.1,730
2016/7/9 2:45,6.5,20.636,1.1,620.5
2016/7/9 3:00,6.6,20.7,1.1,618
2016/7/9 3:15,7.3,20.7,1.1,861
2016/7/9 3:30,5.8,20.7,1.1,436.5
2016/7/9 3:45,6.6,20.7,1.1,565
2016/7/9 4:00,8,20.7,1.1,729.5
2016/7/9 4:15,7.1,20.794,1.1,758
2016/7/9 4:30,5.64,20.8,1.1,447
2016/7/9 4:45,5.5,20.7131,1.1,398
2016/7/9 5:00,5.6,20.8,1.1,314
2016/7/9 5:15,5.4571,20.8,1.1,279.4
2016/7/9 5:30,5.6,20.8,1.1,316
2016/7/9 5:45,6.5,20.8353,1.1,475.3333
2016/7/9 6:00,6.5857,20.9,1.1,449.5
2016/7/9 6:15,6.4,20.9,1.1,567
2016/7/9 6:30,6.9,20.8,1.1,780
2016/7/9 6:45,7.4,20.7,1.1,642
2016/7/9 7:00,7.2,20.7,1.1,941.5
2016/7/9 7:15,6.76,20.6028,1.1,416.5
2016/7/9 7:30,6.2333,20.6326,1.1,417.3333
2016/7/9 7:45,5.4,20.7,1.1,370
2016/7/9 8:00,7.95,20.8,1.1,1382.5
2016/7/9 8:15,8.3,21.0867,1.1,1091
2016/7/9 8:30,8.4,21.2,1.1,1145
2016/7/9 8:45,7.95,21.4309,1.1,986.5
2016/7/9 9:00,7.95,21.6976,1.1,1108.5
2016/7/9 9:15,6.7,22.0808,1.1,586.8571
2016/7/9 9:30,6.7,22.3,1.1,753
2016/7/9 9:45,9.6,22.3071,1.1,1599
2016/7/9 10:00,9.65,22.6,1.1,1146.5
2016/7/9 10:15,11.1,22.5421,1.1,1802.3333
2016/7/9 10:30,9.45,22.8,1.1,1516.5
2016/7/9 10:45,9.2,22.7959,1.1,1791.5
2016/7/9 11:00,8.2,22.9,1.1,1387
2016/7/9 11:15,7.9,23.0791,1.1,1148
2016/7/9 11:30,8.5,23,1.1,1328
2016/7/9 11:45,9.3,23.1089,1.1,1460
2016/7/9 12:00,8.9,23.3909,1.1,1149.5
2016/7/9 12:15,7.35,23.1778,1.1,778
2016/7/9 12:30,8.6,23.0023,1.1,1362
2016/7/9 12:45,7.05,23.4667,1.1,918
2016/7/9 13:00,8.1,23.6381,1.1,1081
2016/7/9 13:15,7.05,23.7162,1.1,931
2016/7/9 13:30,8.3,23.5059,1.1,1074.3333
2016/7/9 13:45,9.55,23.6658,1.1,1325.5
2016/7/9 14:00,9,24.2,1.1,950
2016/7/9 14:15,9.2333,23.8662,1.1,1248.6667
2016/7/9 14:30,8.45,23.7071,1.1,863.5
2016/7/9 14:45,7.4667,23.4639,1.1,1283.6667
2016/7/9 15:00,8.8,23.44,1.1,1195
2016/7/9 15:15,9.5,23.2201,1.1,1158
2016/7/9 15:30,7.46,23.2071,1.1,710.3333
2016/7/9 15:45,7.8,23.195,1.1,903
2016/7/9 16:00,7,23.1253,1.1,911.6667
2016/7/9 16:15,8.5,23.269,1.1,836
2016/7/9 16:30,8.5,22.9313,1.1,1510
2016/7/9 16:45,6.4,22.7791,1.1,716.3333
2016/7/9 17:00,8.2,22.5,1.1,1143
2016/7/9 17:15,8.6,22.3891,1.1,1474
2016/7/9 17:30,8.95,22.1602,1.1,1576
2016/7/9 17:45,5.5,21.9397,1.1,511
2016/7/9 18:00,7.74,21.9,1.1,747.3333
2016/7/9 18:15,6.9,21.563,1.1,957
2016/7/9 18:30,10.5,21.4001,1.1,1797
2016/7/9 18:45,8.0333,21.3,1.1,1198.6667
2016/7/9 19:00,6.1333,21.3,1.1,385.3333
2016/7/9 19:15,7.58,21.2,1.1,566.6667
2016/7/9 19:30,9,21.2,1.1,1283
2016/7/9 19:45,7.92,21.1233,1.1,952
2016/7/9 20:00,8.2,21.1,1.1,861
2016/7/9 20:15,7.8,21.1,1.1,959
2016/7/9 20:30,7.9,21.0856,1.1,1120
2016/7/9 20:45,8.6,21,1.1,1028
2016/7/9 21:00,8.2667,21,1.1,879.6667
2016/7/9 21:15,6.8,21,1.1,937
2016/7/9 21:30,9.8,21,1.1,1384
2016/7/9 21:45,7.1,20.9291,1.1,1255
2016/7/9 22:00,8.3667,20.98,1.1,1638.3333
2016/7/9 22:15,7.9,20.9,1.1,1148
2016/7/9 22:30,9.4,20.8,1.1,1741
2016/7/9 22:45,9.1667,20.8,1.1,1470
2016/7/9 23:00,9.1,20.8,1.1,1474
2016/7/9 23:15,8.1,20.8,1.1,992
2016/7/9 23:30,8.8667,20.8,1.1,1472.6667
2016/7/9 23:45,8.1,20.7486,1.1,1105
2016/7/10 0:00,7.1,20.8,1.1,1128.3333
2016/7/10 0:15,6.9,20.7571,1.1,733
2016/7/10 0:30,8.15,20.8,1.1,715
2016/7/10 0:45,7.1,20.8,1.1,701.25
2016/7/10 1:00,6.54,20.8,1.1,696
2016/7/10 1:15,8.7,20.7016,1.1,1231
2016/7/10 1:30,6.4,20.7,1.1,629
2016/7/10 1:45,8.94,20.7,1.1,1148.5
2016/7/10 2:00,7.04,20.7,1.1,928.6667
2016/7/10 2:15,7.3333,20.621,1.1,904.6667
2016/7/10 2:30,8.6,20.6775,1.1,1003
2016/7/10 2:45,5.75,20.6149,1.1,578.5
2016/7/10 3:00,6.3667,20.6565,1.1,606.6667
2016/7/10 3:15,8.8667,20.6702,1.1,1143.6667
2016/7/10 3:30,7.88,20.6,1.1,890
2016/7/10 3:45,7.9333,20.6,1.1,912.3333
2016/7/10 4:00,8.15,20.6,1.1,1007
2016/7/10 4:15,7,20.6209,1.1,962
2016/7/10 4:30,6.55,20.6,1.1,678.5
2016/7/10 4:45,7.05,20.6,1.1,750.5
2016/7/10 5:00,5.25,20.6,1.1,563
2016/7/10 5:15,6.95,20.6,1.1,684
2016/7/10 5:30,7.2,20.6,1.1,813
2016/7/10 5:45,7.6,20.5636,1.1,994
2016/7/10 6:00,7.4,20.5,1.1,1118
2016/7/10 6:15,8.7,20.5,1.1,1136
2016/7/10 6:30,7.9,20.4,1.1,1120
2016/7/10 6:45,6.64,20.4548,1.1,619
2016/7/10 7:00,6.9,20.5,1.1,946
2016/7/10 7:15,7.65,20.5498,1.1,977.5
2016/7/10 7:30,9,20.6,1.1,1587
2016/7/10 7:45,6.1,20.7446,1.1,526
2016/7/10 8:00,7.6,20.8465,1.1,883.3333
2016/7/10 8:15,9.25,20.9574,1.1,1542
2016/7/10 8:30,8.7,21.1,1.1,1570
2016/7/10 8:45,9.85,21.3602,1.1,1794
2016/7/10 9:00,8.46,21.6,1.1,1276
2016/7/10 9:15,9.9,21.8832,1.1,1376
2016/7/10 9:30,8.95,22.2063,1.1,1408
2016/7/10 9:45,7.1,22.3125,1.1,1572
2016/7/10 10:00,7.4333,22.4976,1.1,1080.3333
2016/7/10 10:15,8.6333,22.4614,1.1,1545
2016/7/10 10:30,6.7667,22.7,1.1,779.3333
2016/7/10 10:45,5.3,22.8789,1.1,746
2016/7/10 11:00,6.6,22.6575,1.1,585
2016/7/10 11:15,5.34,22.8483,1.1,523
2016/7/10 11:30,7,22.8,1.1,898.6667
2016/7/10 11:45,7.6333,23.0206,1.1,1053
2016/7/10 12:00,7.2,23.2,1.1,1206
2016/7/10 12:15,5.85,23.4716,1.1,536
2016/7/10 12:30,9,23.7,1.1,730
2016/7/10 12:45,6.95,23.4305,1.1,550.5
2016/7/10 13:00,7.6,23.5,1.1,740
2016/7/10 13:15,7.75,23.1032,1.1,730.5
2016/7/10 13:30,7.9,23.0143,1.1,928
2016/7/10 13:45,7.7333,23.1278,1.1,949.3333
2016/7/10 14:00,7.8,22.6,1.1,1174.6667
2016/7/10 14:15,8,23.0939,1.1,1091
2016/7/10 14:30,6.35,23.3027,1.1,704
2016/7/10 14:45,8,23.5458,1.1,713
2016/7/10 15:00,7.7857,23.4576,1.1,906.6667
2016/7/10 15:15,7.6,23,1.1,989
2016/7/10 15:30,8.5,22.9,1.1,1025
2016/7/10 15:45,7.72,22.8953,1.1,1017
2016/7/10 16:00,8.3,23,1.1,802
2016/7/10 16:15,8.45,23.3133,1.1,1492.5
2016/7/10 16:30,8.7,23.1,1.1,1414
2016/7/10 16:45,7.2,23.0434,1.1,680.3333
2016/7/10 17:00,8.5,22.8,1.1,1285
2016/7/10 17:15,9.25,22.7235,1.1,1701
2016/7/10 17:30,8.3,22.5585,1.1,981
2016/7/10 17:45,7.9333,22.4998,1.1,1176.6667
2016/7/10 18:00,7.5,22.1567,1.1,786.3333
2016/7/10 18:15,9.2667,21.9674,1.1,1277.3333
2016/7/10 18:30,7.9,21.9,1.1,967.6667
2016/7/10 18:45,8.05,21.6806,1.1,1219.75
2016/7/10 19:00,7.85,21.6,1.1,1020
2016/7/10 19:15,8.1,21.4392,1.1,987.5
2016/7/10 19:30,8.1,21.4,1.1,1399
2016/7/10 19:45,8.05,21.4,1.1,1048
2016/7/10 20:00,6.0667,21.4,1.1,762.3333
2016/7/10 20:15,8.6,21.3,1.1,1004.6667
2016/7/10 20:30,8.85,21.3007,1.1,1308.5
2016/7/10 20:45,6.7,21.4,1.1,978
2016/7/10 21:00,7.8667,21.4,1.1,782.3333
2016/7/10 21:15,8.35,21.4,1.1,1233
2016/7/10 21:30,5.9,21.4,1.1,482
2016/7/10 21:45,7.25,21.4,1.1,987.5
2016/7/10 22:00,7.4,21.4,1.1,985
2016/7/10 22:15,6.7333,21.4,1.1,893
2016/7/10 22:30,8.5667,21.4,1.1,1399
2016/7/10 22:45,10.3,21.4,1.1,1561
2016/7/10 23:00,9,21.4,1.1,1085
2016/7/10 23:15,7.92,21.3687,1.1,1320.6667
2016/7/10 23:30,9.3,21.3562,1.1,1667
2016/7/10 23:45,9.4,21.4,1.1,1596
2016/7/11 0:00,8.9286,21.3,1.1,1271
2016/7/11 0:15,7,21.3,1.1,878
2016/7/11 0:30,7,21.3,1.1,617.3333
2016/7/11 0:45,7.6,21.3,1.1,1046
2016/7/11 1:00,7.7,21.3,1.1,1131.5
2016/7/11 1:15,9.05,21.3,1.1,1283
2016/7/11 1:30,5.7333,21.3,1.1,645.3333
2016/7/11 1:45,6.26,21.3,1.1,295.6667
2016/7/11 2:00,7.3,21.3,1.1,727
2016/7/11 2:15,5.48,21.3,1.1,333
2016/7/11 2:30,6.3,21.3,1.1,383
2016/7/11 2:45,6.2667,21.3066,1.1,310.4
2016/7/11 3:00,6.6,21.4,1.1,447.6667
2016/7/11 3:15,6.3,21.3657,1.1,496
2016/7/11 3:30,6.1,21.5,1.1,294
2016/7/11 3:45,6.7,21.3,1.1,599
2016/7/11 4:00,6.7667,21.3,1.1,698
2016/7/11 4:15,6.6,21.3,1.1,805
2016/7/11 4:30,6.5,21.3,1.1,571
2016/7/11 4:45,5.8,21.2255,1.1,304
2016/7/11 5:00,6,21.2828,1.1,624
2016/7/11 5:15,6.36,21.2,1.1,609
2016/7/11 5:30,6.6,21.2,1.1,540
2016/7/11 5:45,8.0143,21.2,1.1,781.5
2016/7/11 6:00,7.7,21.2371,1.1,1179
2016/7/11 6:15,7.2667,21.3,1.1,1082
2016/7/11 6:30,7.7,21.3,1.1,802
2016/7/11 6:45,8.4143,21.3,1.1,1210
2016/7/11 7:00,8.65,21.3,1.1,1147.5
2016/7/11 7:15,8.1,21.3879,1.1,957
2016/7/11 7:30,7.1,21.3,1.1,846.3333
2016/7/11 7:45,8.8667,21.337,1.1,1027.6667
2016/7/11 8:00,7.7,21.3419,1.1,690
2016/7/11 8:15,6.8,21.394,1.1,430.3333
2016/7/11 8:30,5.975,21.3679,1.1,370.5
2016/7/11 8:45,6,21.218,1.1,249
2016/7/11 9:00,7.45,21.2,1.1,954.5
2016/7/11 9:15,7.5,21.4642,1.1,914
2016/7/11 9:30,7.3,21.2,1.1,752
2016/7/11 9:45,8.1667,21.0864,1.1,1155
2016/7/11 10:00,6.1,21.1,1.1,524
2016/7/11 10:15,7.9333,21.0347,1.1,990.6667
2016/7/11 10:30,7.7,21.2,1.1,894
2016/7/11 10:45,6.2,21.4972,1.1,676
2016/7/11 11:00,7.35,22.2181,1.1,740
2016/7/11 11:15,8,22.8523,1.1,941
2016/7/11 11:30,6.5,23,1.1,646
2016/7/11 11:45,7.7,23.1185,1.1,848
2016/7/11 12:00,6.9,23.1661,1.1,672.6667
2016/7/11 12:15,5.6,23.2815,1.1,556
2016/7/11 12:30,6.5667,23.3,1.1,738.6667
2016/7/11 12:45,5.3333,23.5477,1.1,447
2016/7/11 13:00,7.14,23.9012,1.1,771
2016/7/11 13:15,5.8,24.0818,1.1,508
2016/7/11 13:30,6.75,23.9,1.1,812.5
2016/7/11 13:45,7.3,24.0176,1.1,869.3333
2016/7/11 14:00,6.7,24.1,1.1,584
2016/7/11 14:15,8.6,24.7479,1.1,1451.6667
2016/7/11 14:30,8.3667,24.2018,1.1,1312.3333
2016/7/11 14:45,8.3,24.739,1.1,959.5
2016/7/11 15:00,8.3,24.3,1.1,1236
2016/7/11 15:15,6.7,24.5571,1.1,476.6667
2016/7/11 15:30,8.04,24.1,1.1,966
2016/7/11 15:45,6.5,24.478,1.1,517
2016/7/11 16:00,6.7,24.3,1.1,681
2016/7/11 16:15,7.95,23.8215,1.1,1263.5
2016/7/11 16:30,6.88,23.8,1.1,1143
2016/7/11 16:45,7.5333,23.6676,1.1,975.6667
2016/7/11 17:00,8.3,23.6,1.1,1377
2016/7/11 17:15,7.4,23.27,1.1,598
2016/7/11 17:30,6.4,23.2209,1.1,304
2016/7/11 17:45,8.2667,23.0385,1.1,844.3333
2016/7/11 18:00,6.7,23,1.1,630
2016/7/11 18:15,7,22.6799,1.1,565
2016/7/11 18:30,6.65,22.5002,1.1,627
2016/7/11 18:45,6.6,22.3,1.1,689
2016/7/11 19:00,6.38,22.3,1.1,477
2016/7/11 19:15,7.3,22.0597,1.1,502
2016/7/11 19:30,7.45,22,1.1,919
2016/7/11 19:45,7.3333,22,1.1,1077.3333
2016/7/11 20:00,6.68,21.9857,1.1,855.5
2016/7/11 20:15,7.7,21.9087,1.1,1163
2016/7/11 20:30,8.3,21.8647,1.1,982
2016/7/11 20:45,6.9667,21.8333,1.1,777.6667
2016/7/11 21:00,7,21.8,1.1,611
2016/7/11 21:15,6.3143,21.88,1.1,630
2016/7/11 21:30,6.9667,21.8,1.1,594.6667
2016/7/11 21:45,6.8,21.8,1.1,525
2016/7/11 22:00,7,21.7,1.1,473
2016/7/11 22:15,6.3,21.7,1.1,587
2016/7/11 22:30,5.65,21.7,1.1,375
2016/7/11 22:45,6.15,21.7,1.1,346
